uri,station,county,county_id,zone,name,timezone,elevation_ft,latitude,longitude,mail_address,mail_city,mail_state,mail_zipcode,phone,email
https://api.weather.gov/stations/KHSV,KHSV,Madison,ALC089,ALZ006,"Huntsville, Huntsville International / Jones Field",America/Chicago,629.952,34.64361,-86.78556,320A Sparkman Drive,Huntsville,AL,35805,256-890-8503,sr-hun.webmaster@noaa.gov
https://api.weather.gov/stations/KHTH,KHTH,Mineral,NVC021,NVZ459,Hawthorne Municipal Airport,America/Los_Angeles,4229.209,38.54482,-118.63137,2350 Raggio Parkway,Reno,NV,89512-3900,(775) 673-8100,w-rev.webmaster@noaa.gov
https://api.weather.gov/stations/KHTL,KHTL,Roscommon,MIC143,MIZ034,"Houghton Lake, Roscommon County Airport",America/Detroit,1145.069,44.35111,-84.67417,8800 Passenheim Road,Gaylord,MI,49735-9454,989-731-3384,w-apx.webmaster@noaa.gov
https://api.weather.gov/stations/KHTO,KHTO,Suffolk,NYC103,NYZ081,"East Hampton, East Hampton Airport",America/New_York,55.777,40.95944,-72.25194,175 Brookhaven Avenue,Upton,NY,11973,631-924-0517,okx.webmaster@noaa.gov
https://api.weather.gov/stations/KHTS,KHTS,Wayne,WVC099,WVZ005,"Huntington, Tri-State Airport",America/New_York,826.812,38.365,-82.555,400 Parkway Rd.,Charleston,WV,25309,(304) 746-0180,rlx.webmaster@noaa.gov
https://api.weather.gov/stations/KHUA,KHUA,Madison,ALC089,ALZ006,Redstone Airfield,America/Chicago,682.448,34.6786,-86.6847,320A Sparkman Drive,Huntsville,AL,35805,256-890-8503,sr-hun.webmaster@noaa.gov
https://api.weather.gov/stations/KHUF,KHUF,Vigo,INC167,INZ051,Terre Haute International Airport - Hulman Field,America/Indiana/Indianapolis,567.613,39.4429,-87.32207,6900 West Hanna Avenue,Indianapolis,IN,46241-9526,317-856-0664,w-ind.webmaster@noaa.gov
https://api.weather.gov/stations/KHUL,KHUL,Aroostook,MEC003,MEZ006,"Houlton, Houlton International Airport",America/New_York,488.869,46.12306,-67.79194,810 Main Street,Caribou,ME,4736,"207-492-0182 (person), 207-492-0170 (recording)",carwebmaster@noaa.gov
https://api.weather.gov/stations/KHUM,KHUM,Terrebonne,LAC109,LAZ065,Houma-Terrebonne,America/Chicago,9.843,29.56667,-90.66667,62300 Airport Rd.,Slidell,LA,70460-5243,504.522.7330    985.649.0429,sr-lix.webmaster@noaa.gov
https://api.weather.gov/stations/KHUT,KHUT,Reno,KSC155,KSZ067,"Hutchinson, Hutchinson Municipal Airport",America/Chicago,1542.07,38.06806,-97.86056,2142 S. Tyler Road,Wichita,KS,67209-3016,316-942-3102,w-ict.webmaster@noaa.gov
https://api.weather.gov/stations/KHVE,KHVE,Wayne,UTC055,UTZ494,Hanksville,America/Denver,4442.474,38.418037,-110.704038,2242 W. North Temple,Salt Lake City,UT,84116,801-524-5133,w-slc.webmaster@noaa.gov
https://api.weather.gov/stations/KHVN,KHVN,New Haven,CTC009,CTZ010,"New Haven, Tweed-New Haven Airport",America/New_York,9.843,41.26389,-72.88722,175 Brookhaven Avenue,Upton,NY,11973,631-924-0517,okx.webmaster@noaa.gov
https://api.weather.gov/stations/KHVR,KHVR,Hill,MTC041,MTZ113,"Havre, Havre City-County Airport",America/Denver,2588.709,48.54278,-109.76333,5324 Tri-Hill Frontage Road,Great Falls,MT,59404-4933,(406) 453-2081,w-tfx.webmaster@noaa.gov
https://api.weather.gov/stations/KHVS,KHVS,Darlington,SCC031,SCZ023,Hartsville Regional Airport,America/New_York,360.91,34.403,-80.119,2015 Gardner Drive,Wilmington,NC,28405,(910) 762-4289,ilm.webmaster@noaa.gov
https://api.weather.gov/stations/KHWD,KHWD,Alameda,CAC001,CAZ508,"Hayward, Hayward Air Terminal",America/Los_Angeles,45.934,37.66083,-122.11833,"21 Grace Hopper Ave, Stop 5",Monterey,CA,93943-5505, (831) 656-1725,w-mtr.webmaster@noaa.gov
https://api.weather.gov/stations/KHWO,KHWO,Broward,FLC011,FLZ072,"Hollywood, North Perry Airport",America/New_York,6.562,25.99889,-80.24111,11691 SW 17th Street,Miami,FL,33165,305-229-4522,sr-mfl.webmaster@noaa.gov
https://api.weather.gov/stations/KHWV,KHWV,Suffolk,NYC103,NYZ081,"Shirley, Brookhaven Airport",America/New_York,78.744,40.82167,-72.8688899,175 Brookhaven Avenue,Upton,NY,11973,631-924-0517,okx.webmaster@noaa.gov
https://api.weather.gov/stations/KHWY,KHWY,Fauquier,VAC061,VAZ502,Warrenton-Fauquier Airport,America/New_York,301.852,38.5876499,-77.71501,"Weather Forecast Office Baltimore/Washington
43858 Weather Service Rd.",Sterling,VA,20166,(703) 996-2200,lwxwebmaster@noaa.gov
https://api.weather.gov/stations/KHXD,KHXD,Beaufort,SCC013,SCZ048,"Hilton Head Island, Hilton Head Airport",America/New_York,19.686,32.21667,-80.7,5777 South Aviation Avenue,North Charleston,SC,29406-6162,(843) 747-5860,nws.charlestonsc@noaa.gov
https://api.weather.gov/stations/KHYA,KHYA,Barnstable,MAC001,MAZ022,"Hyannis, Barnstable Municipal-Boardman Airport",America/New_York,45.934,41.67194,-70.26972,46 Commerce Way,Norton,MA,2766,508.622.3250,box.webmaster@noaa.gov
https://api.weather.gov/stations/KHYI,KHYI,Caldwell,TXC055,TXZ208,"San Marcos, San Marcos Municipal Airport",America/Chicago,593.861,29.89361,-97.86472,2090 Airport Road,New Braunfels,TX,78130,(830) 629-0130,about
https://api.weather.gov/stations/KHYR,KHYR,Sawyer,WIC113,WIZ008,"Hayward, Hayward Municipal Airport",America/Chicago,1213.97,46.02056,-91.45028,5027 Miller Trunk Highway,Duluth,MN,55811-1442,218-729-6697 - Duluth; 218-283-4615 - Intl Falls,w-dlh.webmaster@noaa.gov
https://api.weather.gov/stations/KHYS,KHYS,Ellis,KSC051,KSZ031,"Hays, Hays Regional Airport",America/Chicago,1994.848,38.85,-99.26667,104 Airport Road,Dodge City,KS,67801-9351,620-225-6514,w-ddc.webmaster@noaa.gov
https://api.weather.gov/stations/KHYW,KHYW,Horry,SCC051,SCZ058,Conway Horry County Airport,America/New_York,32.81,33.829,-79.122,2015 Gardner Drive,Wilmington,NC,28405,(910) 762-4289,ilm.webmaster@noaa.gov
https://api.weather.gov/stations/KHYX,KHYX,Saginaw,MIC145,MIZ053,"Saginaw, Saginaw County H.W. Browne Airport",America/Detroit,597.142,43.43333,-83.8625,9200 White Lake Road,White Lake,MI,48386,248-620-9804,w-dtx.webmaster@noaa.gov
https://api.weather.gov/stations/KHZD,KHZD,Carroll,TNC017,TNZ021,Huntingdon Carroll County Airport,America/Chicago,475.745,36.08896,-88.46538,"7777 Walnut Grove Road, OM1",Memphis,TN,38120,(901) 544-0399,sr-meg.webmaster@noaa.gov
https://api.weather.gov/stations/KHZE,KHZE,Mercer,NDC057,NDZ019,HAZEN,America/North_Dakota/Beulah,1811.112,47.28,-101.58,"2301 University Drive, Building 27",Bismarck,ND,58504,701-250-4224,w-bis.webmaster@noaa.gov
https://api.weather.gov/stations/KHZL,KHZL,Luzerne,PAC079,PAZ047,Hazleton Municipal Airport,America/New_York,1574.88,40.98447,-75.99005,32 Dawes Drive,Johnson City,NY,13790,(607) 729-1597,bgm.webmaster@noaa.gov
https://api.weather.gov/stations/KHZR,KHZR,Pointe Coupee,LAC077,LAZ034,New Roads False River Regional Airport,America/Chicago,36.091,30.7183,-91.4787,62300 Airport Rd.,Slidell,LA,70460-5243,504.522.7330    985.649.0429,sr-lix.webmaster@noaa.gov
https://api.weather.gov/stations/KHZX,KHZX,Aitkin,MNC001,MNZ036,Mc Gregor - Isedor Iverson Airport,America/Chicago,1223.813,46.61904,-93.31267,5027 Miller Trunk Highway,Duluth,MN,55811-1442,218-729-6697 - Duluth; 218-283-4615 - Intl Falls,w-dlh.webmaster@noaa.gov
https://api.weather.gov/stations/KHZY,KHZY,Ashtabula,OHC007,OHZ014,Ashtabula - Northeast Ohio Regional Airport,America/New_York,921.961,41.77944,-80.69667,"Cleveland Hopkins Airport
5301 West Hanger Rd",Cleveland,OH,44135,216-265-2370,nwscle@noaa.gov
https://api.weather.gov/stations/KI16,KI16,Wyoming,WVC109,WVZ034,"Pineville, Kee Field Airport",America/New_York,1784.864,37.60028,-81.55917,400 Parkway Rd.,Charleston,WV,25309,(304) 746-0180,rlx.webmaster@noaa.gov
https://api.weather.gov/stations/KI19,KI19,Greene,OHC057,OHZ062,Lewis A. Jackson Regional Airport,America/New_York,931.804,39.69352,-83.98958,1901 South State Route 134,Wilmington,Oh,45177,937-383-0031,iln.webmaster@noaa.gov
https://api.weather.gov/stations/KI35,KI35,Harlan,KYC095,KYZ088,Harlan,America/New_York,1548.632,36.85933,-83.35847,1329 Airport Road,Jackson,KY,41339,606-666-8000,w-jkl.webmaster@noaa.gov
https://api.weather.gov/stations/KI63,KI63,Brown,ILC009,ILZ096,"Mount Sterling, Mount Sterling Municipal Airport",America/Chicago,731.663,39.9875,-90.80417,12 Missouri Research Park Drive,St. Charles,MO,63304-5685,636-441-8467,w-lsx.webmaster@noaa.gov
https://api.weather.gov/stations/KI67,KI67,Hamilton,OHC061,OHZ077,Cincinnati W Airport,America/New_York,584.018,39.2589,-84.7743,1901 South State Route 134,Wilmington,Oh,45177,937-383-0031,iln.webmaster@noaa.gov
https://api.weather.gov/stations/KI68,KI68,Warren,OHC165,OHZ071,WARREN,America/New_York,895.713,39.45194,-84.25027,1901 South State Route 134,Wilmington,Oh,45177,937-383-0031,iln.webmaster@noaa.gov
https://api.weather.gov/stations/KI69,KI69,Clermont,OHC025,OHZ078,Batavia Clermont County Airport,America/New_York,839.936,39.0784,-84.2102,1901 South State Route 134,Wilmington,Oh,45177,937-383-0031,iln.webmaster@noaa.gov
https://api.weather.gov/stations/KI75,KI75,Clarke,IAC039,IAZ083,Osceola Municipal Airport,America/Chicago,1108.978,41.05222,-93.68966,9607 NW Beaver Drive,Johnston,IA,50131-1908,515-270-2614,w-dmx.webmaster@noaa.gov
https://api.weather.gov/stations/KIAB,KIAB,Sedgwick,KSC173,KSZ083,McConnell Air Force Base,America/Chicago,1368.177,37.61667,-97.26667,2142 S. Tyler Road,Wichita,KS,67209-3016,316-942-3102,w-ict.webmaster@noaa.gov
https://api.weather.gov/stations/KIAD,KIAD,Fairfax,VAC059,VAZ053,"Washington/Dulles International Airport, DC",America/New_York,311.695,38.93472,-77.4475,"Weather Forecast Office Baltimore/Washington
43858 Weather Service Rd.",Sterling,VA,20166,(703) 996-2200,lwxwebmaster@noaa.gov
https://api.weather.gov/stations/KIAG,KIAG,Niagara,NYC063,NYZ001,"Niagara Falls, Niagara Falls International Airport",America/New_York,584.018,43.1082899,-78.93818,587 Aero Drive,Cheektowaga,NY,14225,716-565-0204,buf.webmaster@noaa.gov
https://api.weather.gov/stations/KIAH,KIAH,Harris,TXC201,TXZ213,Houston Intercontinental Airport,America/Chicago,88.587,29.9844,-95.36074,1353 FM 646 Suite 202,Dickinson,TX,77539,281-337-5074,sr-hgx.webmaster@noaa.gov
https://api.weather.gov/stations/KIBM,KIBM,Kimball,NEC105,NEZ313,"Kimball, Kimball Municipal Airport/Robert E Arraj Field",America/Denver,4924.781,41.18333,-103.66667,1301 Airport Parkway,Cheyenne,WY,82001-1549,307-772-2468,w-cys.webmaster@noaa.gov
https://api.weather.gov/stations/KICL,KICL,Page,IAC145,IAZ091,Clarinda,America/Chicago,990.862,40.71667,-95.03333,6707 North 288th Street,Valley,NE,68064-9443,402-359-5166,w-oax.webmaster@noaa.gov
https://api.weather.gov/stations/KICR,KICR,Tripp,SDC123,SDZ265,"Winner, Bob Wiley Field Airport",America/Chicago,2030.939,43.39056,-99.8425,300 East Signal Drive,Rapid City,SD,57701-3800,605-341-9271,w-unr.webmaster@noaa.gov
https://api.weather.gov/stations/KICT,KICT,Sedgwick,KSC173,KSZ083,Wichita - Wichita Dwight D. Eisenhower National Airport,America/Chicago,1328.805,37.64722,-97.42944,2142 S. Tyler Road,Wichita,KS,67209-3016,316-942-3102,w-ict.webmaster@noaa.gov
https://api.weather.gov/stations/KIDA,KIDA,Bonneville,IDC019,IDZ410,Idaho Falls Regional Airport,America/Boise,4741.045,43.5208299,-112.06611,1945 Beechcraft Ave,Pocatello,ID,83204,(208) 233-0834,w-pih.webmaster@noaa.gov
https://api.weather.gov/stations/KIDI,KIDI,Indiana,PAC063,PAZ023,Indiana / Stewart Field,America/New_York,1404.268,40.63333,-79.1,192 Shafer Road,Moon Township,PA,15108,412-262-1591,pit-comments@noaa.gov
https://api.weather.gov/stations/KIDP,KIDP,Montgomery,KSC125,KSZ099,INDEPENDENCE,America/Chicago,823.531,37.1584,-95.7784,2142 S. Tyler Road,Wichita,KS,67209-3016,316-942-3102,w-ict.webmaster@noaa.gov
https://api.weather.gov/stations/KIDV,KIDV,Johnson,WYC019,WYZ281,I-25 Divide I-25 north of Kaycee,America/Denver,5285.691,43.89864,-106.63833,12744 West U.S. Hwy 26,Riverton,WY,82501,307-857-3898,nws.riverton@noaa.gov
https://api.weather.gov/stations/KIEN,KIEN,Oglala Lakota,SDC102,SDZ263,"Pine Ridge, Pine Ridge Airport",America/Denver,3326.934,43.02556,-102.52306,300 East Signal Drive,Rapid City,SD,57701-3800,605-341-9271,w-unr.webmaster@noaa.gov
https://api.weather.gov/stations/KIER,KIER,Natchitoches,LAC069,LAZ018,"Natchitoches, Natchitoches Regional Airport",America/Chicago,118.116,31.73583,-93.09917,5655 Hollywood Ave.,Shreveport,LA,71109,318-631-3669,sr-shv.webmaster@noaa.gov
https://api.weather.gov/stations/KIFA,KIFA,Hardin,IAC083,IAZ037,Iowa Falls Municipal Airport,America/Chicago,1135.226,42.4709999,-93.27,9607 NW Beaver Drive,Johnston,IA,50131-1908,515-270-2614,w-dmx.webmaster@noaa.gov
https://api.weather.gov/stations/KIFP,KIFP,Mohave,AZC015,AZZ101,"Bullhead City, Laughlin/Bullhead International Airport",America/Phoenix,695.572,35.1575,-114.55944,7851 S Dean Martin Dr.,Las Vegas,NV,89139-6628,(702) 263-9744,w-vef.webmaster@noaa.gov
https://api.weather.gov/stations/KIGM,KIGM,Mohave,AZC015,AZZ102,"Kingman, Kingman Airport",America/Phoenix,3445.05,35.2577799,-113.93306,7851 S Dean Martin Dr.,Las Vegas,NV,89139-6628,(702) 263-9744,w-vef.webmaster@noaa.gov
https://api.weather.gov/stations/KIGQ,KIGQ,Cook,ILC031,ILZ014,Lansing Municipal Airport,America/Chicago,606.985,41.54125,-87.52822,333 West University Drive,Romeoville,IL,60446,815-834-1435  8am-8pm,w-lot.webmaster@noaa.gov
https://api.weather.gov/stations/KIGX,KIGX,Orange,NCC135,NCZ024,"Chapel Hill, Williams Airport",America/New_York,508.555,35.9336,-79.0605999,"1005 Capability Drive, Suite 300
Centennial Campus ",Raleigh,NC,27606-5226,(919) 326-1042,rah.webmaster@noaa.gov
https://api.weather.gov/stations/KIIB,KIIB,Buchanan,IAC019,IAZ040,"Independence, Independence Municipal Airport",America/Chicago,977.738,42.45,-91.93333,"9040 N Harrison Street
Davenport Municipal Airport",Davenport,IA,52806-7326,563-386-3976,w-dvn.webmaster@noaa.gov
https://api.weather.gov/stations/KIIY,KIIY,Wilkes,GAC317,GAZ039,"Washington, Washington-Wilkes County Airport",America/New_York,643.076,33.77972,-82.81639,4 Falcon Drive,Peachtree City,GA,30269,770.486.1133,sr-ffc.webmaster@noaa.gov
https://api.weather.gov/stations/KIJD,KIJD,Windham,CTC015,CTZ004,"Willimantic, Windham Airport",America/New_York,242.794,41.74194,-72.18361,46 Commerce Way,Norton,MA,2766,508.622.3250,box.webmaster@noaa.gov
https://api.weather.gov/stations/KIJX,KIJX,Morgan,ILC137,ILZ050,Jacksonville Municipal Airport,America/Chicago,613.547,39.7740099,-90.24187,1362 State Route 10,Lincoln,IL,62656,217-732-3089,w-ilx.webmaster@noaa.gov
https://api.weather.gov/stations/KIKA,KIKA,Crook,WYC011,WYZ298,Inyan Kara I-90 west of Sundance,America/Denver,4347.325,44.29414,-104.62926,300 East Signal Drive,Rapid City,SD,57701-3800,605-341-9271,w-unr.webmaster@noaa.gov
https://api.weather.gov/stations/KIKK,KIKK,Kankakee,ILC091,ILZ023,Greater Kankakee Airport,America/Chicago,616.828,41.06871,-87.85372,333 West University Drive,Romeoville,IL,60446,815-834-1435  8am-8pm,w-lot.webmaster@noaa.gov
https://api.weather.gov/stations/KIKT,KIKT,,,,Nakika Subsea Development Platform,America/Chicago,0,28.5208,-88.2889,,,,,,
https://api.weather.gov/stations/KIKV,KIKV,Polk,IAC153,IAZ060,"Ankeny, Ankeny Regional Airport",America/Chicago,898.994,41.69,-93.56583,9607 NW Beaver Drive,Johnston,IA,50131-1908,515-270-2614,w-dmx.webmaster@noaa.gov
https://api.weather.gov/stations/KIKW,KIKW,Midland,MIC111,MIZ047,Jack Barstow Airport,America/Detroit,620.109,43.6624,-84.26213,9200 White Lake Road,White Lake,MI,48386,248-620-9804,w-dtx.webmaster@noaa.gov
https://api.weather.gov/stations/KILE,KILE,Bell,TXC027,TXZ158,"Killeen, Skylark Field Airport",America/Chicago,849.779,31.08333,-97.68333,3401 Northern Cross Blvd.,Fort Worth,TX,76137,817.429.2631,sr-fwd.webmaster@noaa.gov
https://api.weather.gov/stations/KILG,KILG,New Castle,DEC003,DEZ001,"Wilmington, New Castle County Airport",America/New_York,68.901,39.67442,-75.60567,732 Woodlane Rd.,Mount Holly,NJ,8060,609-261-6600,wfophi.webmaster@noaa.gov
https://api.weather.gov/stations/KILM,KILM,New Hanover,NCC129,NCZ107,Wilmington International Airport,America/New_York,22.967,34.26681,-77.89987,2015 Gardner Drive,Wilmington,NC,28405,(910) 762-4289,ilm.webmaster@noaa.gov
https://api.weather.gov/stations/KILN,KILN,Clinton,OHC027,OHZ072,"Wilmington, Airborne Airpark Airport",America/New_York,1072.887,39.42833,-83.7791699,1901 South State Route 134,Wilmington,Oh,45177,937-383-0031,iln.webmaster@noaa.gov
https://api.weather.gov/stations/KIML,KIML,Chase,NEC029,NEZ210,"Imperial, Imperial Municipal Airport",America/Denver,3271.157,40.51667,-101.61667,5250 E. Lee Bird Drive,North Platte,NE,69101-2473,308-532-4936,w-lbf.webmaster@noaa.gov
https://api.weather.gov/stations/KIMS,KIMS,Jefferson,INC077,INZ079,Madison Municipal Airport,America/Indiana/Indianapolis,816.969,38.7589,-85.4655,6201 Theiler Lane,Louisville,KY,40229-1476,502-969-8842,w-lmk.webmaster@noaa.gov
https://api.weather.gov/stations/KIMT,KIMT,Dickinson,MIC043,MIZ011,"Iron Mountain / Kingsford, Ford Airport",America/Menominee,1177.879,45.81417,-88.10889, 112 Airpark Drive South,Negaunee,MI,49866,906-475-5212,w-mqt.webmaster@noaa.gov
https://api.weather.gov/stations/KIND,KIND,Marion,INC097,INZ047,Indianapolis International Airport,America/Indiana/Indianapolis,787.44,39.72518,-86.2816,6900 West Hanna Avenue,Indianapolis,IN,46241-9526,317-856-0664,w-ind.webmaster@noaa.gov
https://api.weather.gov/stations/KINF,KINF,Citrus,FLC017,FLZ242,Inverness Airport,America/New_York,45.934,28.8086,-82.3165,2525 14th Ave. SE,Ruskin,FL,33570,(813) 645-2323,sr-tbw.webmaster@noaa.gov
https://api.weather.gov/stations/KINJ,KINJ,Hill,TXC217,TXZ145,"Hillsboro, Hillsboro Municipal Airport",America/Chicago,685.729,32.0833299,-97.0972199,3401 Northern Cross Blvd.,Fort Worth,TX,76137,817.429.2631,sr-fwd.webmaster@noaa.gov
https://api.weather.gov/stations/KINK,KINK,Winkler,TXC495,TXZ060,"Wink, Winkler County Airport",America/Chicago,2821.66,31.77972,-103.20139,2500 Challenger Dr.,Midland,TX,79706-2606,(432) 563-5006,sr-maf.webmaster@noaa.gov
https://api.weather.gov/stations/KINL,KINL,Koochiching,MNC071,MNZ010,Falls International Airport,America/Chicago,1154.912,48.55944,-93.39556,5027 Miller Trunk Highway,Duluth,MN,55811-1442,218-729-6697 - Duluth; 218-283-4615 - Intl Falls,w-dlh.webmaster@noaa.gov
https://api.weather.gov/stations/KINS,KINS,Clark,NVC003,NVZ465,Nellis AFB - Indian Springs Auxiliary Airfield,America/Los_Angeles,3130.074,36.58573,-115.69008,7851 S Dean Martin Dr.,Las Vegas,NV,89139-6628,(702) 263-9744,w-vef.webmaster@noaa.gov
https://api.weather.gov/stations/KINT,KINT,Forsyth,NCC067,NCZ021,"Winston Salem, Smith Reynolds Airport",America/New_York,967.895,36.13333,-80.22472,"1005 Capability Drive, Suite 300
Centennial Campus ",Raleigh,NC,27606-5226,(919) 326-1042,rah.webmaster@noaa.gov
https://api.weather.gov/stations/KINW,KINW,Navajo,AZC017,AZZ113,"Winslow, Winslow Municipal Airport",America/Phoenix,4937.905,35.02806,-110.72083,P.O. Box 16057,Bellemont,AZ,86015,(928) 556-9161,w-fgz.webmaster@noaa.gov
https://api.weather.gov/stations/KIOB,KIOB,Montgomery,KYC173,KYZ050,Mount Sterling-Montgomery County Airport,America/New_York,1017.11,38.0575,-83.9829,1329 Airport Road,Jackson,KY,41339,606-666-8000,w-jkl.webmaster@noaa.gov
https://api.weather.gov/stations/KIOW,KIOW,Johnson,IAC103,IAZ064,"Iowa City, Iowa City Municipal Airport",America/Chicago,662.762,41.6327799,-91.54306,"9040 N Harrison Street
Davenport Municipal Airport",Davenport,IA,52806-7326,563-386-3976,w-dvn.webmaster@noaa.gov
https://api.weather.gov/stations/KIPJ,KIPJ,Lincoln,NCC109,NCZ069,"Lincolnton, Lincolnton-Lincoln County Regional Airport",America/New_York,876.027,35.48306,-81.16139,"GSP International Airport
1549 GSP Drive",Greer,SC,29651,(864) 848-3859,gsp.webmaster@noaa.gov
https://api.weather.gov/stations/KIPL,KIPL,Imperial,CAC025,CAZ232,"Imperial, Imperial County Airport",America/Los_Angeles,-55.777,32.83417,-115.57861,"2727 E Washington St
NWS PAB 1TA",Phoenix,AZ,85034,(602) 275-7418,w-psr.webmaster@noaa.gov
https://api.weather.gov/stations/KIPT,KIPT,Lycoming,PAC081,PAZ046,Williamsport - Lycoming County Airport,America/New_York,521.679,41.24298,-76.92173,"328 Innovation Blvd, Suite 330",State College,PA,16803,(814)231-2408,contactUs
https://api.weather.gov/stations/KIRK,KIRK,Adair,MOC001,MOZ017,"Kirksville, Kirksville Regional Airport",America/Chicago,964.614,40.09722,-92.54333,1803 North 7 Highway,Pleasant Hill,MO,64080-9421,816-540-6132,w-eax.webmaster@noaa.gov
https://api.weather.gov/stations/KIRS,KIRS,St. Joseph,MIC149,MIZ079,"Sturgis, Kirsch Municipal Airport",America/Detroit,921.961,41.8127799,-85.43917,7506 E 850 N,Syracuse,IN,46567,574-834-1104,w-iwx.webmaster@noaa.gov
https://api.weather.gov/stations/KISM,KISM,Osceola,FLC097,FLZ053,"Orlando, Kissimmee Municipal Airport",America/New_York,78.744,28.28972,-81.43722,421 Croton Road,Melbourne,FL,32935,321-255-0212,sr-mlb.webmaster@noaa.gov
https://api.weather.gov/stations/KISN,KISN,Williams,NDC105,NDZ009,"Williston, Sloulin Field International Airport",America/Chicago,1981.724,48.17389,-103.63667,"2301 University Drive, Building 27",Bismarck,ND,58504,701-250-4224,w-bis.webmaster@noaa.gov
https://api.weather.gov/stations/KISO,KISO,Lenoir,NCC107,NCZ091,"Kinston, Kinston Regional Jetport at Stallings Field",America/New_York,91.868,35.3333299,-77.61667,533 Roberts Rd,Newport,NC,28570,252-223-5737,wxobs.mhx@noaa.gov
https://api.weather.gov/stations/KISP,KISP,Suffolk,NYC103,NYZ080,"Islip, Long Island Mac Arthur Airport",America/New_York,95.149,40.79389,-73.10167,175 Brookhaven Avenue,Upton,NY,11973,631-924-0517,okx.webmaster@noaa.gov
https://api.weather.gov/stations/KISQ,KISQ,Schoolcraft,MIC153,MIZ014,"Manistique, Schoolcraft County Airport",America/Detroit,685.729,45.97472,-86.17194, 112 Airpark Drive South,Negaunee,MI,49866,906-475-5212,w-mqt.webmaster@noaa.gov
https://api.weather.gov/stations/KISW,KISW,Wood,WIC141,WIZ035,"Wisconsin Rapids, Alexander Field South Wood County Airport",America/Chicago,1017.11,44.35917,-89.83694,2485 South Point Road,Green Bay,WI,54313-5522,920-494-2363,w-grb.webmaster@noaa.gov
https://api.weather.gov/stations/KITH,KITH,Tompkins,NYC109,NYZ025,"Ithaca, Ithaca Tompkins Regional Airport",America/New_York,1095.854,42.49083,-76.45833,32 Dawes Drive,Johnson City,NY,13790,(607) 729-1597,bgm.webmaster@noaa.gov
https://api.weather.gov/stations/KITR,KITR,Kit Carson,COC063,COZ253,Burlington - Carson County Airport,America/Denver,4193.118,39.24149,-102.2818999,920 Armory Road,Goodland,KS,67735-9273,785-899-7119,w-gld.webmaster@noaa.gov
https://api.weather.gov/stations/KIWA,KIWA,Maricopa,AZC013,AZZ132,Phoenix-Mesa Gateway Airport,America/Phoenix,1378.02,33.31667,-111.65,"2727 E Washington St
NWS PAB 1TA",Phoenix,AZ,85034,(602) 275-7418,w-psr.webmaster@noaa.gov
https://api.weather.gov/stations/KIWD,KIWD,Gogebic,MIC053,MIZ009,"Ironwood, Gogebic-Iron County Airport",America/Menominee,1227.094,46.53333,-90.13333, 112 Airpark Drive South,Negaunee,MI,49866,906-475-5212,w-mqt.webmaster@noaa.gov
https://api.weather.gov/stations/KIWI,KIWI,Lincoln,MEC015,MEZ026,Wiscasset Airport,America/New_York,52.496,43.96401,-69.7107599,"P.O. Box 1208
1 Weather Lane",Gray,ME,4039,207-688-3216,gyx.webmaster@noaa.gov
https://api.weather.gov/stations/KIXA,KIXA,Halifax,NCC083,NCZ011,Halifax-Northampton Regional Airport,America/New_York,141.083,36.33,-77.635,"1005 Capability Drive, Suite 300
Centennial Campus ",Raleigh,NC,27606-5226,(919) 326-1042,rah.webmaster@noaa.gov
https://api.weather.gov/stations/KIXD,KIXD,Johnson,KSC091,KSZ105,"Olathe, New Century Aircenter",America/Chicago,1086.011,38.82444,-94.88694,1803 North 7 Highway,Pleasant Hill,MO,64080-9421,816-540-6132,w-eax.webmaster@noaa.gov
https://api.weather.gov/stations/KIYA,KIYA,Vermilion,LAC113,LAZ052,Abbeville Chris Crusta Memorial Airport,America/Chicago,13.124,29.97578,-92.08422,500 Airport Boulevard,Lake Charles,LA,70607,(337) 477-5285,sr-lch.webmaster@noaa.gov
https://api.weather.gov/stations/KIZA,KIZA,Santa Barbara,CAC083,CAZ236,"Santa Ynez, Santa Ynez Airport",America/Los_Angeles,672.605,34.60694,-120.07556,520 North Elevar Street,Oxnard,CA,93030,805-988-6610,w-lox.webmaster@noaa.gov
https://api.weather.gov/stations/KIZG,KIZG,Oxford,MEC017,MEZ012,"Fryeburg, Eastern Slopes Regional Airport",America/New_York,446.216,43.98917,-70.95028,"P.O. Box 1208
1 Weather Lane",Gray,ME,4039,207-688-3216,gyx.webmaster@noaa.gov
https://api.weather.gov/stations/KJAC,KJAC,Teton,WYC039,WYZ415,"Jackson, Jackson Hole Airport",America/Denver,6447.165,43.6,-110.73333,12744 West U.S. Hwy 26,Riverton,WY,82501,307-857-3898,nws.riverton@noaa.gov
https://api.weather.gov/stations/KJAN,KJAN,Rankin,MSC121,MSZ049,"Jackson, Jackson International Airport",America/Chicago,341.224,32.3197199,-90.0775,234 Weather Service Dr.,Flowood,MS,39232,601-936-2189,sr-jan.webmaster@noaa.gov
https://api.weather.gov/stations/KJAQ,KJAQ,Amador,CAC005,CAZ267,JACKSON,America/Los_Angeles,1689.715,38.37683,-120.794,3310 El Camino Ave ste 228,Sacramento,CA,95821,(916) 979-3051,w-sto.webmaster@noaa.gov
